2	5-6	uberon:UBERON:0003714
5	13-14	cellosaurus:CVCL_0224
19	24-24	manual:filopodia
34	13-14	cellosaurus:CVCL_0224
47	16-17	cellosaurus:CVCL_0549
85	3-3	cellosaurus:CVCL_0451
86	10-10	cellosaurus:CVCL_0451
90	4-4	cellosaurus:CVCL_0451
121	0-1	cellosaurus:CVCL_0224
134	19-20	cellosaurus:CVCL_0224
135	15-16	cellosaurus:CVCL_0224
145	21-21	cellosaurus:CVCL_0451
145	30-31	cellosaurus:CVCL_0224
145	34-35	cellosaurus:CVCL_0120
145	38-39	cellosaurus:CVCL_0190
148	19-20	cellosaurus:CVCL_0224
152	17-17	cellosaurus:CVCL_0451
153	12-12	cellosaurus:CVCL_0451
159	12-12	cellosaurus:CVCL_0451
198	14-14	taxonomy:8355
215	15-16	cellosaurus:CVCL_0224
216	13-14	cellosaurus:CVCL_0224
222	10-10	manual:filopodia
264	13-14	cellosaurus:CVCL_0224
264	31-31	manual:filopodia
